Benchmark,Predicted_Solver,Solved,Runtime,PAR2_Score
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_49.smt2,Bitwuzla,True,0.23929534992203116,0.23929534992203116
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_160.smt2,Bitwuzla,True,0.22204853780567646,0.22204853780567646
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag_1.i_114.smt2,Bitwuzla,True,0.21934579988010228,0.21934579988010228
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test13.i_40.smt2,SMTInterpol,True,0.5787834560032934,0.5787834560032934
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_339.smt2,Bitwuzla,True,0.22976834513247013,0.22976834513247013
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_13.smt2,Bitwuzla,True,0.2271591171156615,0.2271591171156615
ABV/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_3.smt2,Bitwuzla,True,0.21986547601409256,0.21986547601409256
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_274.smt2,Bitwuzla,True,0.2485317629761994,0.2485317629761994
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_68.smt2,Bitwuzla,True,0.22869488992728293,0.22869488992728293
ABV/20230321-UltimateAutomizerSvcomp2023/test-0504.i_7.smt2,SMTInterpol,True,0.5044979780213907,0.5044979780213907
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_54.smt2,Bitwuzla,True,0.22509537590667605,0.22509537590667605
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_43.smt2,Bitwuzla,True,0.25443571200594306,0.25443571200594306
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag_1.i_126.smt2,Bitwuzla,True,0.24457313609309494,0.24457313609309494
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_27.smt2,Bitwuzla,True,0.23791924095712602,0.23791924095712602
ABV/20230321-UltimateAutomizerSvcomp2023/dancing.i_26.smt2,Bitwuzla,True,0.2228651070035994,0.2228651070035994
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_272.smt2,Bitwuzla,True,0.24181603104807436,0.24181603104807436
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_43.smt2,Bitwuzla,True,0.22416016715578735,0.22416016715578735
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test18_3.i_31.smt2,Bitwuzla,True,0.23486158694140613,0.23486158694140613
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_6.smt2,Bitwuzla,True,0.23352598398923874,0.23352598398923874
ABV/20230321-UltimateAutomizerSvcomp2023/simple-ext_1.i_26.smt2,SMTInterpol,True,0.4766908229794353,0.4766908229794353
ABV/20230321-UltimateAutomizerSvcomp2023/list-2.i_28.smt2,SMTInterpol,True,0.5117493739817291,0.5117493739817291
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_51.smt2,Bitwuzla,True,0.2531109389383346,0.2531109389383346
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_108.smt2,Bitwuzla,True,0.3211749750189483,0.3211749750189483
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_312.smt2,Bitwuzla,True,0.23401471390388906,0.23401471390388906
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_241.smt2,Bitwuzla,True,0.21930551691912115,0.21930551691912115
ABV/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-2.i_95.smt2,Bitwuzla,True,0.23661405802704394,0.23661405802704394
