Benchmark,Predicted_Solver,Solved,Runtime,PAR2_Score
QF_IDL/queens_bench/n_queen/queen85-1.smt2,Yices2,True,0.4216356219840236,0.4216356219840236
QF_IDL/schedulingIDL/tai_15x15_9_mkspan900.smt2,Yices2,True,0.7416496599907987,0.7416496599907987
QF_IDL/asp/GraphColouring/graph-colouring-nodes=150-density=0.1-instance=2.smt2,Z3alpha,False,1200,2400
QF_IDL/Averest/buble_sort/BubbleSort_safe_bgmc006.smt2,Z3alpha,True,0.3535984850022942,0.3535984850022942
QF_IDL/20210312-Bouvier/vlsat3_c48.smt2,OpenSMT,False,1200,2400
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=3.smt2,Z3alpha,False,1200,2400
QF_IDL/planning/plan-46.cvc.smt2,Z3alpha,True,1.1018107580021024,1.1018107580021024
QF_IDL/Averest/sorting_network/SortingNetwork8_live_blmc006.smt2,OpenSMT,True,0.3205975449964171,0.3205975449964171
QF_IDL/schedulingIDL/j6_per0_0_mkspan1051.smt2,Z3alpha,True,6.312549202993978,6.312549202993978
QF_IDL/queens_bench/n_queen/queen81-1.smt2,Yices2,True,0.48768156600999646,0.48768156600999646
QF_IDL/Averest/sorting_network/SortingNetwork8_live_blmc005.smt2,OpenSMT,True,0.3368640300031984,0.3368640300031984
QF_IDL/schedulingIDL/j8_per0_2_mkspan1052.smt2,Yices2,True,2.429333494976163,2.429333494976163
QF_IDL/mathsat/fischer/FISCHER13-10-ninc.smt2,Yices2,True,6.711024773016106,6.711024773016106
QF_IDL/parity/01.800.graph.smt2,Yices2,True,2.487949189002393,2.487949189002393
QF_IDL/asp/HamiltonianPath/gryzzles.48.lp.smt2,Yices2,True,1.060972308012424,1.060972308012424
QF_IDL/asp/Labyrinth/laby_19_19_16.lp.smt2,Yices2,True,1078.5863595870032,1078.5863595870032
QF_IDL/parity/21.700.graph.smt2,Yices2,True,29.7285761339881,29.7285761339881
QF_IDL/asp/ChannelRouting/channrlRoute.in6.smt2,Z3alpha,False,1200,2400
QF_IDL/DTP/DTP_k2_n35_c245_s8.smt2,cvc5,True,1.942087987990817,1.942087987990817
QF_IDL/job_shop/jobshop26-2-13-13-2-4-12.smt2,Z3alpha,True,0.3727626549953129,0.3727626549953129
QF_IDL/20210312-Bouvier/vlsat3_i48.smt2,SMTInterpol,False,1200,2400
QF_IDL/parity/31.800.graph.smt2,Yices2,True,1.6766475799959153,1.6766475799959153
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721246615.dat.smt2,Yices2,True,81.67725735297427,81.67725735297427
QF_IDL/Averest/sorting_network/SortingNetwork8_live_bgmc006.smt2,Z3alpha,True,0.31397241799277253,0.31397241799277253
QF_IDL/asp/Labyrinth/laby_21_21_01.lp.smt2,Yices2,False,1200,2400
QF_IDL/parity/14.200.graph.smt2,Yices2,True,0.26279688999056816,0.26279688999056816
QF_IDL/Averest/sorting_network/SortingNetwork4_safe_blmc002.smt2,Z3alpha,True,0.30465747602283955,0.30465747602283955
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=27.smt2,Yices2,True,2.808311236993177,2.808311236993177
QF_IDL/parity/13.100.graph.smt2,Yices2,True,0.24795932800043374,0.24795932800043374
QF_IDL/parity/25.500.graph.smt2,Yices2,True,0.6893514030089136,0.6893514030089136
QF_IDL/queens_bench/toroidal_bench/toroidal_queen62-1.smt2,Yices2,False,1200,2400
QF_IDL/parity/16.700.graph.smt2,Yices2,True,0.8515938789932989,0.8515938789932989
QF_IDL/mathsat/fischer/FISCHER11-2-ninc.smt2,Yices2,True,0.2748855179816019,0.2748855179816019
QF_IDL/asp/HamiltonianPath/gryzzles.6.lp.smt2,Z3alpha,True,0.6427699270134326,0.6427699270134326
QF_IDL/schedulingIDL/j7_per10_1_mkspan1000.smt2,Yices2,True,0.36180005900678225,0.36180005900678225
QF_IDL/20210312-Bouvier/vlsat3_c54.smt2,SMTInterpol,False,1200,2400
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721325949.dat.smt2,Z3alpha,True,7.991126783017535,7.991126783017535
QF_IDL/parity/10.300.graph.smt2,Yices2,True,0.40401200400083326,0.40401200400083326
QF_IDL/20220214-jobshop-BohanLi/jobshop26-2-13-13-4-4-16.smt2,Z3alpha,True,3.8324696269992273,3.8324696269992273
QF_IDL/parity/21.100.graph.smt2,Yices2,True,0.22406431200215593,0.22406431200215593
QF_IDL/parity/19.400.graph.smt2,Yices2,True,0.45544070200412534,0.45544070200412534
QF_IDL/parity/23.400.graph.smt2,Yices2,True,0.47340909400372766,0.47340909400372766
QF_IDL/20210312-Bouvier/vlsat3_c81.smt2,SMTInterpol,False,1200,2400
QF_IDL/parity/26.800.graph.smt2,Yices2,True,1.0354548589966726,1.0354548589966726
QF_IDL/mathsat/fischer/FISCHER12-12-ninc.smt2,Yices2,True,277.85104400201817,277.85104400201817
QF_IDL/Averest/binary_search/BinarySearch_live_bgmc000.smt2,Yices2,True,0.2129083210020326,0.2129083210020326
QF_IDL/parity/18.200.graph.smt2,Yices2,True,0.2587850549898576,0.2587850549898576
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_9.lp.smt2,Z3alpha,True,23.206936851987848,23.206936851987848
QF_IDL/asp/Labyrinth/laby_21_21_07.lp.smt2,Yices2,False,1200,2400
QF_IDL/asp/HamiltonianPath/gryzzles.26.lp.smt2,Yices2,True,0.7463462819869164,0.7463462819869164
QF_IDL/20210312-Bouvier/vlsat3_i26.smt2,SMTInterpol,False,1200,2400
QF_IDL/schedulingIDL/j8_per10_2_mkspan1011.smt2,Yices2,True,0.401530591014307,0.401530591014307
QF_IDL/mathsat/fischer/FISCHER13-11-ninc.smt2,Yices2,True,26.779171048023272,26.779171048023272
QF_IDL/asp/EdgeMatching/edge-matching-width=9-height=9-colours=9.smt2,Yices2,True,15.595740477001527,15.595740477001527
QF_IDL/mathsat/fischer/FISCHER12-4-ninc.smt2,Z3alpha,True,0.34779312601312995,0.34779312601312995
QF_IDL/RTCL/b13_tf_10/ckt_PROP3_tf_10.smt2,Yices2,True,0.22096852501272224,0.22096852501272224
QF_IDL/job_shop/jobshop20-2-10-10-2-4-9.smt2,Yices2,False,1200,2400
QF_IDL/asp/EdgeMatching/edge-matching-width=10-height=10-colours=13.smt2,Yices2,True,35.06364322302397,35.06364322302397
QF_IDL/queens_bench/super_queen/super_queen94-1.smt2,Yices2,True,0.7527349809824955,0.7527349809824955
QF_IDL/queens_bench/n_queen/queen61-1.smt2,Yices2,True,0.31636385299498215,0.31636385299498215
QF_IDL/schedulingIDL/tai_20x20_6_mkspan1209.smt2,Yices2,True,2.1344370389997493,2.1344370389997493
QF_IDL/parity/17.300.graph.smt2,Yices2,True,0.3740671180130448,0.3740671180130448
QF_IDL/queens_bench/n_queen/queen51-1.smt2,Yices2,True,0.28412639201269485,0.28412639201269485
QF_IDL/qlock/qlock-4-10-32.base.cvc.smt2,Z3alpha,True,299.52168044800055,299.52168044800055
QF_IDL/asp/Labyrinth/laby_21_21_18.lp.smt2,Yices2,False,1200,2400
QF_IDL/20220214-jobshop-BohanLi/jobshop46-4-23-23-2-4-24.smt2,Yices2,False,1200,2400
QF_IDL/asp/Labyrinth/laby_18_18_13.lp.smt2,Yices2,False,1200,2400
QF_IDL/asp/Fastfood/a7.3.0.tweaked.3.asp.smt2,Yices2,True,0.820177796005737,0.820177796005737
QF_IDL/queens_bench/super_queen/super_queen45-1.smt2,Yices2,True,0.2805348140245769,0.2805348140245769
QF_IDL/planning/plan-42.cvc.smt2,cvc5,True,1.1555546419986058,1.1555546419986058
QF_IDL/parity/22.300.graph.smt2,Yices2,True,0.36091235899948515,0.36091235899948515
QF_IDL/Averest/binary_search/BinarySearch_live_blmc002.smt2,Z3alpha,True,0.27202033597859554,0.27202033597859554
QF_IDL/20210312-Bouvier/vlsat3_i51.smt2,SMTInterpol,True,345.7911266540177,345.7911266540177
QF_IDL/asp/TravellingSalesperson/rand_70_300_1155482584_11.lp.smt2,Z3alpha,True,20.194513069989625,20.194513069989625
QF_IDL/queens_bench/toroidal_bench/toroidal_queen25-1.smt2,Z3alpha,True,0.45772043499164283,0.45772043499164283
QF_IDL/Averest/sorting_network/SortingNetwork8_live_bgmc007.smt2,Z3alpha,True,0.3415013699850533,0.3415013699850533
QF_IDL/job_shop/jobshop18-2-9-9-2-4-12.smt2,Yices2,True,0.23175247898325324,0.23175247898325324
QF_IDL/20220214-jobshop-BohanLi/jobshop30-4-15-15-2-4-24.smt2,Yices2,False,1200,2400
QF_IDL/parity/02.700.graph.smt2,Yices2,True,1.7228115960024297,1.7228115960024297
QF_IDL/asp/GeneralizedSlitherlink/trisquares.41.asp.smt2,Yices2,True,0.6986030349798966,0.6986030349798966
QF_IDL/schedulingIDL/tai_20x20_10_mkspan1281.smt2,Yices2,True,1.4381793739739805,1.4381793739739805
QF_IDL/Averest/buble_sort/BubbleSort_safe_blmc013.smt2,Z3alpha,True,0.618878606997896,0.618878606997896
QF_IDL/Averest/selection_sort/SelectionSort_safe_blmc011.smt2,cvc5,True,1.5868601779948222,1.5868601779948222
QF_IDL/qlock/qlock-4-10-18.induction.cvc.smt2,Z3alpha,True,0.4075794689997565,0.4075794689997565
QF_IDL/schedulingIDL/tai_20x20_7_mkspan1298.smt2,Yices2,True,2.759569563990226,2.759569563990226
QF_IDL/schedulingIDL/j7_per0_1_mkspan1054.smt2,Yices2,True,3.0289136770006735,3.0289136770006735
QF_IDL/diamonds/diamonds.14.3.i.a.u.smt2,OpenSMT,True,0.3395538850018056,0.3395538850018056
QF_IDL/Averest/insertion_sort/InsertionSort_safe_bgmc002.smt2,Yices2,True,0.21238557799370028,0.21238557799370028
QF_IDL/queens_bench/n_queen/queen25-1.smt2,Z3alpha,True,0.32569805599632673,0.32569805599632673
QF_IDL/20210312-Bouvier/vlsat3_c23.smt2,SMTInterpol,False,1200,2400
QF_IDL/qlock/qlock-4-10-23.base.cvc.smt2,Z3alpha,True,65.1169756029849,65.1169756029849
QF_IDL/schedulingIDL/j8_per10_2_mkspan1010.smt2,Yices2,True,4.276114433974726,4.276114433974726
QF_IDL/cellar/CELAR7_SUB1.smt2,cvc5,True,0.3252085270069074,0.3252085270069074
QF_IDL/schedulingIDL/j8_per20_2_mkspan1004.smt2,Yices2,True,0.23810942299314775,0.23810942299314775
QF_IDL/asp/WireRouting/wire.15.x.15.b.11.25.a.45_sat.data.smt2,OpenSMT,False,1200,2400
QF_IDL/schedulingIDL/tai_15x15_2_mkspan948.smt2,Yices2,True,0.43812948200502433,0.43812948200502433
QF_IDL/queens_bench/toroidal_bench/toroidal_queen80-1.smt2,Z3alpha,False,1200,2400
QF_IDL/fuzzy-matrix/Waldmann_r6.srs_slice-4_constraint-151140.smt2,Yices2,True,581.4902981499908,581.4902981499908
QF_IDL/asp/GeneralizedSlitherlink/trisquares.40.asp.smt2,Yices2,True,0.6684131590009201,0.6684131590009201
QF_IDL/parity/14.100.graph.smt2,Yices2,True,0.2197413130197674,0.2197413130197674
QF_IDL/qlock/qlock-4-10-33.induction.cvc.smt2,Yices2,True,0.8541280399949756,0.8541280399949756
QF_IDL/schedulingIDL/j6_per0_0_mkspan1056.smt2,Z3alpha,True,1.9422989269951358,1.9422989269951358
QF_IDL/asp/GeneralizedSlitherlink/altair1.37.asp.smt2,Yices2,True,1.5282128870021552,1.5282128870021552
QF_IDL/asp/Sudoku/sudoku.in4.smt2,Yices2,True,73.94063404697226,73.94063404697226
QF_IDL/schedulingIDL/tai_10x10_1_mkspan639.smt2,Yices2,True,0.2483070689777378,0.2483070689777378
QF_IDL/planning/plan-7.cvc.smt2,Z3alpha,True,0.2987341019907035,0.2987341019907035
QF_IDL/20210312-Bouvier/vlsat3_i92.smt2,SMTInterpol,False,1200,2400
QF_IDL/20210312-Bouvier/vlsat3_i23.smt2,SMTInterpol,True,9.253186499990989,9.253186499990989
QF_IDL/asp/HierarchicalClustering/xy.14.x.14.r.3.886831626.391915.data_k=2_l=6_sat.gph.smt2,Yices2,True,22.752498257003026,22.752498257003026
QF_IDL/schedulingIDL/tai_10x10_7_mkspan620.smt2,Yices2,True,0.2901073220127728,0.2901073220127728
QF_IDL/queens_bench/super_queen/super_queen100-1.smt2,Yices2,True,0.8514243670215365,0.8514243670215365
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc004.smt2,OpenSMT,True,0.42598322000412736,0.42598322000412736
QF_IDL/mathsat/fischer/FISCHER9-8-ninc.smt2,Yices2,True,0.9641093079990242,0.9641093079990242
QF_IDL/schedulingIDL/j7_per0_2_mkspan1039.smt2,Yices2,True,0.9310445119917858,0.9310445119917858
